UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;HOMBRES;MUJERES;TOTAL;V201;V202;V203;V204;V205;V206;V207;FEX
22697;57;1;2021;1;11;1;2;5;7;4;5;4;2;1;1;3;410
22753;22;1;2021;1;11;1;1;3;4;3;4;3;2;4;1;2;846
22753;34;1;2021;1;11;1;4;3;7;4;10;8;2;4;1;2;1312
22753;39;1;2021;1;11;1;2;1;3;4;3;2;1;4;1;7;827
22753;40;1;2021;1;11;1;4;2;6;5;4;3;2;4;1;2;1048
22753;63;1;2021;1;11;1;3;1;4;1;2;1;4;4;1;2;819
22753;69;1;2021;1;11;1;4;2;6;1;1;1;3;1;1;7;963
22753;74;1;2021;1;11;1;3;2;5;5;4;2;2;4;1;2;819
22807;8;1;2021;1;11;1;1;3;4;5;3;2;2;4;1;2;639
22807;12;1;2021;1;11;1;1;4;5;4;3;2;2;4;1;2;514
22807;17;1;2021;1;11;1;1;3;4;5;3;2;4;4;1;2;574
22807;20;1;2021;1;11;1;0;2;2;5;4;3;2;4;1;2;499
22807;36;1;2021;1;11;1;1;2;3;5;3;2;2;4;1;2;663
22807;37;1;2021;1;11;1;1;1;2;5;3;2;2;4;1;2;519
22807;66;1;2021;1;11;1;2;2;4;4;2;1;2;2;1;2;781
22861;1;1;2021;1;11;1;1;3;4;5;5;3;2;4;1;2;229
22861;16;1;2021;1;11;1;2;2;4;5;1;1;3;2;1;2;433
22861;17;1;2021;1;11;1;0;1;1;4;3;2;4;6;1;2;140
22861;28;1;2021;1;11;1;3;1;4;4;5;4;2;4;1;2;435
22861;32;1;2021;1;11;1;0;1;1;5;4;2;2;4;1;2;140
22861;36;1;2021;1;11;1;2;2;4;5;4;2;2;4;1;2;442
22861;41;1;2021;1;11;1;4;3;7;5;6;5;2;4;1;2;366
22861;42;1;2021;1;11;1;3;2;5;5;4;3;2;4;1;2;403
22861;43;1;2021;1;11;1;1;1;2;5;3;3;2;4;1;3;369
22861;46;1;2021;1;11;1;2;3;5;5;4;3;3;2;1;3;376
22918;1;1;2021;1;11;1;0;2;2;5;5;2;2;1;1;2;858
22918;31;1;2021;1;11;1;0;1;1;5;3;1;2;2;1;1;541
22975;1;1;2021;1;11;1;1;4;5;5;4;4;2;1;1;2;363
22975;17;1;2021;1;11;1;0;1;1;5;3;1;4;1;1;2;550
22975;26;1;2021;1;11;1;0;1;1;5;4;1;2;1;1;2;197
22975;27;1;2021;1;11;1;0;1;1;4;1;1;3;4;1;2;346
22975;29;1;2021;1;11;1;2;3;5;1;2;2;3;1;1;3;379
22975;35;1;2021;1;11;1;2;2;4;5;6;3;2;5;1;2;567
22975;36;1;2021;1;11;1;2;1;3;5;2;2;3;5;1;2;379
22975;59;1;2021;1;11;1;1;2;3;5;3;2;2;1;1;2;492
22975;63;1;2021;1;11;1;5;3;8;5;5;3;2;6;1;2;488
22975;69;1;2021;1;11;1;1;2;3;5;4;2;2;4;1;3;346
23031;6;1;2021;1;11;1;1;1;2;5;2;2;4;3;1;2;444
23031;12;1;2021;1;11;1;1;2;3;5;3;2;4;1;1;2;346
23031;22;1;2021;1;11;1;0;2;2;5;6;3;2;1;1;1;347
23031;30;1;2021;1;11;1;1;2;3;5;3;2;2;1;1;2;318
23031;40;1;2021;1;11;1;2;2;4;5;3;2;2;1;1;2;600
23031;42;1;2021;1;11;1;1;1;2;5;2;1;2;1;1;2;749
23031;44;1;2021;1;11;1;1;2;3;5;3;2;2;1;1;2;590
23031;49;1;2021;1;11;1;2;1;3;5;2;2;2;1;1;1;650
23031;57;1;2021;1;11;1;2;1;3;5;3;2;2;1;1;2;533
23031;62;1;2021;1;11;1;1;2;3;5;2;1;2;1;1;1;377
23085;4;1;2021;1;11;1;1;2;3;5;4;3;2;1;1;2;317
23085;7;1;2021;1;11;1;2;2;4;5;4;2;2;1;1;2;266
23085;15;1;2021;1;11;1;1;1;2;5;5;1;2;1;1;2;327
23085;16;1;2021;1;11;1;1;1;2;5;2;1;2;5;1;2;216
23085;28;1;2021;1;11;1;3;2;5;5;5;4;2;1;1;2;406
23085;32;1;2021;1;11;1;1;1;2;5;3;2;2;1;1;2;400
23085;37;1;2021;1;11;1;1;2;3;5;5;3;2;1;1;2;353
23085;40;1;2021;1;11;1;1;1;2;5;4;2;2;1;1;2;358
23085;52;1;2021;1;11;1;1;3;4;5;4;2;2;1;1;2;226
23085;54;1;2021;1;11;1;4;1;5;5;6;4;2;1;1;2;555
23138;3;1;2021;1;11;1;1;3;4;5;2;1;2;3;1;2;544
23138;7;1;2021;1;11;1;0;5;5;5;4;3;3;2;1;2;681
23138;8;1;2021;1;11;1;2;2;4;5;3;3;4;2;1;2;902
23138;17;1;2021;1;11;1;2;2;4;5;4;2;7;2;1;2;568
23138;19;1;2021;1;11;1;1;1;2;5;1;1;2;3;1;2;1008
23138;52;1;2021;1;11;1;5;2;7;4;3;3;1;2;1;7;632
23138;62;1;2021;1;11;1;3;5;8;1;3;3;1;2;1;3;540
23138;71;1;2021;1;11;1;2;2;4;5;3;2;2;4;1;2;531
23138;76;1;2021;1;11;1;1;2;3;1;1;1;4;2;1;3;713
23151;6;1;2021;6;11;3;4;2;6;4;4;3;1;3;1;2;553
23151;9;1;2021;6;11;3;1;2;3;4;2;1;2;2;1;2;540
23151;17;1;2021;6;11;3;2;2;4;5;3;2;4;4;1;2;401
23151;28;1;2021;6;11;3;2;2;4;4;2;2;4;4;1;2;498
23151;37;1;2021;6;11;3;0;2;2;5;2;2;2;99;1;3;469
23151;39;1;2021;6;11;3;1;3;4;5;3;2;2;99;1;3;396
23151;44;1;2021;6;11;3;3;3;6;4;2;2;1;4;1;2;567
23151;49;1;2021;6;11;3;2;4;6;5;2;2;2;4;1;2;536
23151;55;1;2021;6;11;3;1;1;2;4;2;1;1;4;1;2;654
23226;7;1;2021;1;11;1;1;1;2;3;3;3;4;1;1;1;702
23226;17;1;2021;1;11;1;1;1;2;5;6;4;3;1;1;2;218
23226;19;1;2021;1;11;1;1;1;2;5;5;2;2;1;1;1;351
23226;21;1;2021;1;11;1;3;2;5;5;6;3;2;1;1;2;370
23226;37;1;2021;1;11;1;2;2;4;5;3;2;2;1;1;1;361
23226;41;1;2021;1;11;1;3;4;7;5;6;5;2;1;1;1;343
23226;42;1;2021;1;11;1;1;3;4;4;3;2;2;2;1;1;187
23226;43;1;2021;1;11;1;3;4;7;5;6;4;2;1;1;2;344
23226;46;1;2021;1;11;1;2;3;5;5;3;3;2;1;1;1;383
23226;54;1;2021;1;11;1;1;1;2;5;4;2;4;1;1;2;348
23284;11;1;2021;1;11;1;1;1;2;5;1;1;4;5;1;1;735
23284;22;1;2021;1;11;1;1;1;2;5;4;1;2;1;1;2;612
23284;24;1;2021;1;11;1;3;3;6;4;5;3;2;1;1;2;706
23284;25;1;2021;1;11;1;2;1;3;5;2;1;2;1;1;2;819
23284;33;1;2021;1;11;1;2;3;5;5;5;3;2;1;1;2;623
23284;42;1;2021;1;11;1;1;2;3;5;4;2;2;1;1;2;593
23284;49;1;2021;1;11;1;3;2;5;4;2;1;2;1;1;2;572
23337;25;1;2021;1;11;1;2;1;3;5;4;2;2;1;1;2;794
23337;29;1;2021;1;11;1;3;3;6;5;3;3;2;1;1;2;851
23337;32;1;2021;1;11;1;2;2;4;5;4;2;3;1;1;1;663
23337;41;1;2021;1;11;1;2;3;5;5;2;2;4;1;1;2;656
23392;8;1;2021;1;11;1;1;2;3;5;4;3;3;1;1;2;751
23392;22;1;2021;1;11;1;2;2;4;4;5;2;2;1;1;2;688
23392;25;1;2021;1;11;1;1;1;2;5;3;2;2;1;1;1;615
23392;38;1;2021;1;11;1;3;3;6;4;3;2;2;1;1;2;598
23392;42;1;2021;1;11;1;0;1;1;5;2;1;7;1;1;1;191
23392;49;1;2021;1;11;1;4;2;6;5;4;3;2;1;1;1;427
23392;56;1;2021;1;11;1;2;4;6;5;6;5;3;1;1;1;556
23448;2;1;2021;1;11;1;2;4;6;5;3;2;4;1;1;2;361
23448;23;1;2021;1;11;1;2;2;4;5;6;4;2;1;1;1;805
23448;25;1;2021;1;11;1;1;1;2;6;4;2;4;1;1;1;386
23448;35;1;2021;1;11;1;0;3;3;6;4;2;2;1;1;1;395
23448;55;1;2021;1;11;1;2;1;3;5;3;3;2;1;1;1;971
23448;61;1;2021;1;11;1;2;2;4;5;3;2;2;1;1;1;538
23448;67;1;2021;1;11;1;3;5;8;5;5;4;2;1;1;1;492
23448;68;1;2021;1;11;1;0;4;4;5;3;2;2;1;1;1;307
23502;9;1;2021;1;11;1;2;1;3;4;3;2;4;2;1;3;645
23502;22;1;2021;1;11;1;1;2;3;4;1;1;2;2;1;3;775
23502;27;1;2021;1;11;1;0;1;1;5;3;3;2;2;1;2;221
23502;31;1;2021;1;11;1;1;1;2;5;3;1;2;2;1;2;492
23502;40;1;2021;1;11;1;2;4;6;5;12;4;2;2;1;2;444
23502;49;1;2021;1;11;1;4;2;6;1;3;2;1;2;1;3;538
23502;50;1;2021;1;11;1;1;2;3;5;3;2;2;2;1;2;588
23603;2;1;2021;1;11;1;3;5;8;4;8;6;4;2;1;3;835
23603;9;1;2021;1;11;1;3;2;5;4;3;2;2;2;1;2;755
23603;9;2;2021;1;11;1;2;3;5;4;1;1;3;2;1;2;755
23603;11;1;2021;1;11;1;1;3;4;5;4;3;4;2;1;2;595
23603;14;1;2021;1;11;1;2;4;6;4;3;3;2;2;1;2;513
23603;22;1;2021;1;11;1;2;3;5;5;4;2;2;4;1;2;459
23603;28;1;2021;1;11;1;3;2;5;5;5;3;2;1;1;2;853
23603;71;1;2021;1;11;1;1;3;4;5;3;2;2;2;1;2;551
23659;5;1;2021;1;11;1;2;1;3;5;3;2;2;4;1;2;884
23659;8;1;2021;1;11;1;2;2;4;5;5;3;2;3;1;2;464
23659;12;1;2021;1;11;1;1;3;4;5;3;2;4;4;1;2;362
23659;18;1;2021;1;11;1;4;2;6;4;4;3;2;3;1;3;632
23659;25;1;2021;1;11;1;3;1;4;5;3;2;2;3;1;2;638
23659;43;1;2021;1;11;1;6;3;9;5;4;3;2;4;1;2;621
23659;56;1;2021;1;11;1;2;2;4;5;3;2;2;3;1;2;611
23659;65;1;2021;1;11;1;1;3;4;4;2;2;1;4;1;2;364
23716;5;1;2021;1;11;1;2;1;3;5;3;2;2;3;1;3;457
23716;20;1;2021;1;11;1;2;5;7;4;5;4;2;4;1;2;318
23716;23;1;2021;1;11;1;1;1;2;5;2;1;2;3;1;2;194
23716;31;1;2021;1;11;1;2;3;5;6;4;2;2;3;1;2;298
23716;40;1;2021;1;11;1;4;2;6;4;3;3;3;2;1;3;362
23716;46;1;2021;1;11;1;1;2;3;5;1;1;3;2;1;3;323
23716;48;1;2021;1;11;1;3;2;5;4;1;1;4;5;1;3;300
23716;50;1;2021;1;11;1;0;1;1;5;1;1;4;3;1;2;125
23716;51;1;2021;1;11;1;1;3;4;5;1;1;2;2;1;3;285
23770;1;1;2021;1;11;1;2;2;4;5;8;2;2;2;1;3;473
23770;9;1;2021;1;11;1;0;2;2;4;3;2;2;2;1;2;226
23770;17;1;2021;1;11;1;2;3;5;5;3;2;4;4;1;3;338
23770;40;1;2021;1;11;1;1;2;3;5;6;2;2;4;1;2;315
23770;53;1;2021;1;11;1;1;1;2;4;1;1;2;2;1;2;551
23770;61;1;2021;1;11;1;3;3;6;5;10;5;2;1;1;2;472
23770;62;1;2021;1;11;1;3;1;4;5;3;2;4;4;1;2;685
23770;63;1;2021;1;11;1;1;1;2;5;2;1;4;1;1;2;519
23828;5;1;2021;1;11;1;2;1;3;5;3;2;2;1;1;2;386
23828;8;1;2021;1;11;1;4;1;5;5;5;5;2;1;1;2;693
23828;10;1;2021;1;11;1;2;1;3;5;4;2;4;1;1;2;391
23828;31;1;2021;1;11;1;2;1;3;4;1;1;4;1;1;2;832
23828;44;1;2021;1;11;1;1;2;3;5;1;1;2;1;1;3;591
23828;47;1;2021;1;11;1;2;1;3;5;2;1;2;1;1;2;684
23828;72;1;2021;1;11;1;2;1;3;5;5;2;2;1;1;2;423
23885;2;1;2021;1;11;1;3;2;5;5;3;2;2;2;1;3;410
23885;7;1;2021;1;11;1;1;4;5;5;2;2;2;2;1;2;414
23885;16;1;2021;1;11;1;2;2;4;5;2;2;3;2;1;3;394
23885;19;1;2021;1;11;1;1;3;4;5;5;3;2;1;1;2;352
23885;26;1;2021;1;11;1;2;3;5;6;5;4;2;2;1;2;454
23885;33;1;2021;1;11;1;4;3;7;5;5;4;2;2;1;3;502
23885;40;1;2021;1;11;1;2;2;4;5;1;1;4;2;1;2;461
23885;46;1;2021;1;11;1;3;2;5;5;4;3;2;2;1;2;389
23885;53;1;2021;1;11;1;4;1;5;5;5;3;2;2;1;2;608
23885;55;1;2021;1;11;1;3;1;4;5;5;3;2;2;1;2;403
23938;6;1;2021;1;11;1;1;1;2;5;1;1;4;2;1;2;841
23938;22;1;2021;1;11;1;3;1;4;4;3;2;2;2;1;2;558
23938;38;1;2021;1;11;1;1;2;3;4;3;1;3;2;1;2;467
23938;41;1;2021;1;11;1;2;2;4;4;2;1;4;2;1;3;404
23938;43;1;2021;1;11;1;2;3;5;4;2;1;4;2;1;2;304
23938;55;1;2021;1;11;1;4;4;8;4;4;3;3;2;1;2;391
23938;59;1;2021;1;11;1;3;2;5;4;3;2;3;2;1;2;555
23938;60;1;2021;1;11;1;2;2;4;4;4;2;4;4;1;2;444
23938;71;1;2021;1;11;1;2;1;3;5;4;2;2;4;1;2;665
23938;73;1;2021;1;11;1;1;3;4;5;4;2;2;4;1;2;482
23995;6;1;2021;1;11;1;1;3;4;4;1;1;2;1;1;2;826
23995;13;1;2021;1;11;1;1;1;2;1;3;1;2;2;1;2;741
23995;22;1;2021;1;11;1;2;1;3;5;2;1;4;2;1;2;1097
23995;26;1;2021;1;11;1;2;4;6;5;4;3;2;2;1;3;548
23995;41;1;2021;1;11;1;2;1;3;4;2;1;2;2;1;2;857
23995;48;1;2021;1;11;1;3;2;5;5;2;2;4;2;1;3;606
23995;77;1;2021;1;11;1;3;1;4;1;3;2;1;2;1;2;875
24050;9;1;2021;1;11;1;1;2;3;5;2;1;2;1;1;2;426
24050;12;1;2021;1;11;1;1;1;2;5;4;1;2;1;1;2;246
24050;14;1;2021;1;11;1;2;4;6;5;4;3;2;1;1;1;382
24050;24;1;2021;1;11;1;0;4;4;4;2;2;3;1;1;2;240
24050;25;1;2021;1;11;1;0;1;1;5;4;1;2;3;1;2;167
24050;29;1;2021;1;11;1;3;2;5;4;3;2;2;1;1;3;478
24050;39;1;2021;1;11;1;1;1;2;5;5;2;2;1;1;2;197
24050;55;1;2021;1;11;1;1;1;2;5;4;2;2;1;1;2;237
24050;60;1;2021;1;11;1;2;1;3;5;2;2;2;1;1;2;419
24108;2;1;2021;1;11;1;2;3;5;5;4;3;2;3;1;2;427
24108;5;1;2021;1;11;1;0;1;1;5;3;1;2;3;1;2;209
24108;10;1;2021;1;11;1;2;3;5;5;5;3;4;3;1;2;425
24108;15;1;2021;1;11;1;2;4;6;5;4;3;4;4;1;2;470
24108;34;1;2021;1;11;1;3;1;4;3;3;3;2;2;1;2;652
24108;55;1;2021;1;11;1;1;1;2;4;2;1;4;2;1;2;881
24108;69;1;2021;1;11;1;1;2;3;4;2;1;2;4;1;2;540
24108;71;1;2021;1;11;1;1;2;3;5;1;1;2;4;1;2;681
24108;75;1;2021;1;11;1;1;2;3;3;1;1;4;2;1;2;500
24108;75;2;2021;1;11;1;1;2;3;4;2;2;4;2;1;2;500
24108;84;1;2021;1;11;1;1;1;2;5;2;1;2;2;1;2;302
24165;18;1;2021;1;11;1;1;2;3;5;2;2;2;2;1;2;625
24165;25;1;2021;1;11;1;1;1;2;5;3;1;2;4;1;2;1200
24165;26;1;2021;1;11;1;2;1;3;5;2;2;2;2;1;2;590
24165;29;1;2021;1;11;1;1;1;2;5;3;2;2;2;1;2;726
24165;36;1;2021;1;11;1;1;1;2;5;4;1;4;4;1;2;1217
24165;53;1;2021;1;11;1;3;2;5;5;3;3;4;4;1;2;682
24165;64;1;2021;1;11;1;1;1;2;5;3;1;2;1;1;2;554
24221;8;1;2021;1;11;1;3;2;5;5;4;3;2;1;1;2;1145
24221;12;1;2021;1;11;1;0;1;1;5;3;1;4;1;1;3;420
24221;14;1;2021;1;11;1;2;1;3;5;5;3;2;4;1;2;1448
24221;38;1;2021;1;11;1;3;2;5;5;4;2;2;6;1;2;753
24221;49;1;2021;1;11;1;1;2;3;5;3;2;7;4;1;2;608
24221;55;1;2021;1;11;1;3;3;6;5;3;2;2;1;1;3;962
24221;57;1;2021;1;11;1;3;2;5;5;4;2;4;1;1;3;684
24275;33;1;2021;1;11;1;1;1;2;5;5;3;2;2;1;2;868
24275;46;1;2021;1;11;1;1;1;2;5;4;2;2;1;1;2;933
24275;54;1;2021;1;11;1;2;4;6;4;5;3;2;5;1;2;560
24275;68;1;2021;1;11;1;1;2;3;6;5;3;2;5;1;2;724
24275;75;1;2021;1;11;1;1;3;4;5;4;2;2;2;1;2;452
24275;80;1;2021;1;11;1;1;3;4;5;4;2;2;4;1;2;486
24332;8;1;2021;1;11;1;2;3;5;5;5;4;2;3;1;2;542
24332;15;1;2021;1;11;1;3;2;5;5;4;3;2;3;1;2;618
24332;24;1;2021;1;11;1;4;3;7;4;5;3;3;1;1;2;462
24332;31;1;2021;1;11;1;3;2;5;5;4;2;3;3;1;2;408
24332;34;1;2021;1;11;1;2;2;4;3;4;2;3;3;1;2;453
24332;36;1;2021;1;11;1;1;2;3;5;3;2;3;3;1;2;375
24332;44;1;2021;1;11;1;2;2;4;5;4;2;2;2;1;3;529
24332;46;1;2021;1;11;1;7;4;11;5;5;5;1;3;1;2;508
24332;54;1;2021;1;11;1;1;1;2;3;4;2;2;3;1;2;555
24332;70;1;2021;1;11;1;4;4;8;4;5;4;2;2;1;2;456
24387;2;1;2021;1;11;1;2;1;3;5;5;3;2;5;1;2;366
24387;3;1;2021;1;11;1;1;1;2;4;2;1;3;6;1;2;312
24387;7;1;2021;1;11;1;3;1;4;5;6;2;2;1;1;1;548
24387;25;1;2021;1;11;1;1;3;4;5;5;3;2;5;1;2;517
24387;30;1;2021;1;11;1;1;1;2;6;4;2;2;1;1;2;633
24445;9;1;2021;1;11;1;0;1;1;5;3;1;2;3;1;2;392
24445;12;1;2021;1;11;1;4;1;5;5;4;4;4;3;1;2;984
24445;17;1;2021;1;11;1;5;2;7;5;4;3;4;7;1;3;872
24445;22;1;2021;1;11;1;1;3;4;5;3;3;4;3;1;2;823
24445;33;1;2021;1;11;1;3;1;4;5;5;3;2;1;1;2;763
24445;37;1;2021;1;11;1;3;1;4;5;3;3;4;3;1;2;993
24445;48;1;2021;1;11;1;1;1;2;4;5;3;2;5;1;2;613
24445;50;1;2021;1;11;1;0;2;2;5;3;2;4;3;1;2;429
24498;23;1;2021;1;11;1;1;1;2;5;5;3;4;1;1;2;268
24498;25;1;2021;1;11;1;4;6;10;5;5;4;2;3;1;2;464
24498;27;1;2021;1;11;1;1;1;2;5;2;1;4;1;1;2;445
24498;35;1;2021;1;11;1;1;4;5;5;5;3;2;1;1;1;277
24498;45;1;2021;1;11;1;1;2;3;3;1;1;2;1;1;2;332
24498;51;1;2021;1;11;1;3;2;5;5;3;2;2;1;1;2;415
24498;55;1;2021;1;11;1;2;3;5;5;6;3;2;1;1;1;404
24498;60;1;2021;1;11;1;2;2;4;5;5;3;2;1;1;1;645
24554;2;1;2021;1;11;1;1;1;2;5;2;1;2;1;1;1;683
24554;6;1;2021;1;11;1;2;1;3;5;6;3;4;1;1;1;421
24554;14;1;2021;1;11;1;2;2;4;5;3;2;2;1;1;1;427
24554;25;1;2021;1;11;1;9;3;12;4;6;6;4;1;1;1;668
24554;34;1;2021;1;11;1;3;2;5;5;3;2;2;1;1;1;545
24608;4;1;2021;1;11;1;1;3;4;3;4;2;2;1;1;2;239
24608;7;1;2021;1;11;1;3;1;4;5;4;2;2;1;1;1;569
24608;11;1;2021;1;11;1;1;2;3;5;7;4;2;1;1;1;193
24608;16;1;2021;1;11;1;1;1;2;5;3;1;2;1;1;2;153
24608;21;1;2021;1;11;1;1;1;2;5;3;2;2;1;1;3;164
24608;37;1;2021;1;11;1;1;2;3;5;3;2;4;1;1;2;237
24608;38;1;2021;1;11;1;1;1;2;5;6;4;2;1;1;2;283
24608;39;1;2021;1;11;1;2;2;4;5;4;3;4;1;1;1;222
24608;47;1;2021;1;11;1;1;1;2;5;4;3;2;1;1;1;442
24608;50;1;2021;1;11;1;2;2;4;5;4;3;4;1;1;1;345
24663;15;1;2021;1;11;1;10;8;18;5;6;5;4;4;1;2;725
24663;31;1;2021;1;11;1;1;1;2;5;5;4;2;2;1;2;589
24663;38;1;2021;1;11;1;1;2;3;5;4;3;2;4;1;2;933
24663;40;1;2021;1;11;1;2;3;5;5;12;5;4;4;1;2;657
24663;46;1;2021;1;11;1;2;1;3;5;5;3;2;4;1;2;909
24663;51;1;2021;1;11;1;3;1;4;5;4;3;2;4;1;2;885
24718;17;1;2021;1;11;1;1;1;2;4;3;2;2;4;1;1;399
24718;23;1;2021;1;11;1;2;1;3;5;5;3;2;4;1;3;447
24718;27;1;2021;1;11;1;2;1;3;5;2;2;3;4;1;2;748
24718;40;1;2021;1;11;1;1;2;3;5;5;2;2;4;1;1;300
24718;42;1;2021;1;11;1;0;1;1;5;3;2;2;4;1;2;204
24772;6;1;2021;1;11;1;1;2;3;5;3;2;2;2;1;2;336
24772;8;1;2021;1;11;1;1;2;3;5;4;2;2;4;1;2;501
24772;11;1;2021;1;11;1;4;1;5;5;4;3;2;4;1;2;719
24772;13;2;2021;1;11;1;3;3;6;5;6;4;2;4;1;2;765
24772;15;1;2021;1;11;1;2;1;3;3;3;2;2;4;1;2;530
24772;22;1;2021;1;11;1;0;1;1;5;3;1;2;4;1;3;207
24772;39;1;2021;1;11;1;2;1;3;5;5;2;2;4;1;2;603
24772;42;1;2021;1;11;1;0;2;2;5;1;1;4;2;1;2;687
24772;58;1;2021;1;11;1;2;2;4;5;3;2;4;4;1;2;601
24772;60;1;2021;1;11;1;2;3;5;5;3;2;2;4;1;2;366
24828;1;1;2021;1;11;1;2;4;6;5;5;4;2;4;1;2;530
24828;35;1;2021;1;11;1;2;2;4;5;2;2;2;3;1;2;457
24828;42;1;2021;1;11;1;2;2;4;4;2;2;2;2;1;2;497
24828;45;1;2021;1;11;1;3;6;9;5;5;5;2;3;1;2;356
24828;49;1;2021;1;11;1;1;1;2;5;3;1;2;3;1;2;308
24828;60;1;2021;1;11;1;1;3;4;4;4;2;2;4;1;2;335
24882;11;1;2021;1;11;1;1;1;2;5;2;1;2;4;1;3;728
24882;13;1;2021;1;11;1;0;1;1;5;3;2;2;4;1;2;448
24882;21;1;2021;1;11;1;3;2;5;4;4;3;2;3;1;2;698
24882;74;1;2021;1;11;1;2;1;3;5;2;1;4;4;1;2;836
24937;2;1;2021;1;11;1;3;6;9;4;4;4;2;4;1;2;590
24937;17;1;2021;1;11;1;1;5;6;5;3;2;2;2;1;2;459
24937;30;1;2021;1;11;1;1;1;2;4;4;2;2;4;1;2;642
24937;41;1;2021;1;11;1;5;3;8;4;5;3;2;4;1;2;765
24937;59;1;2021;1;11;1;1;2;3;5;4;2;2;4;1;2;745
24937;64;1;2021;1;11;1;1;1;2;5;3;1;3;4;1;2;409
24993;10;1;2021;1;11;1;3;2;5;5;5;4;3;4;1;2;556
24993;19;1;2021;1;11;1;0;4;4;5;3;2;2;4;1;2;276
24993;20;1;2021;1;11;1;2;2;4;5;3;2;2;4;1;3;465
24993;28;1;2021;1;11;1;4;1;5;4;4;3;2;4;1;2;763
24993;39;1;2021;1;11;1;0;2;2;4;2;1;3;4;1;3;244
24993;45;1;2021;1;11;1;9;9;18;4;7;4;2;4;1;2;585
24993;49;1;2021;1;11;1;2;2;4;5;3;2;2;4;1;2;612
24993;55;1;2021;1;11;1;1;3;4;3;3;2;2;4;1;3;419
24993;68;1;2021;1;11;1;1;3;4;5;6;4;2;4;1;2;675
25049;6;1;2021;1;11;1;1;3;4;5;2;2;2;4;1;2;574
25049;49;1;2021;1;11;1;1;1;2;5;4;2;2;4;1;2;450
25049;64;1;2021;1;11;1;2;3;5;5;3;3;2;4;1;2;439
25049;75;1;2021;1;11;1;2;1;3;5;4;2;2;4;1;2;739
25049;78;1;2021;1;11;1;2;1;3;5;3;2;2;4;1;2;708
25049;81;1;2021;1;11;1;2;3;5;5;3;3;2;4;1;2;689
25103;11;1;2021;1;11;1;4;3;7;5;6;4;2;1;1;2;659
25103;19;1;2021;1;11;1;3;3;6;5;4;4;4;1;1;2;681
25103;24;1;2021;1;11;1;4;2;6;3;2;2;2;1;1;2;720
25103;26;1;2021;1;11;1;2;2;4;5;4;2;2;1;1;2;596
25103;38;1;2021;1;11;1;1;1;2;4;2;1;2;1;1;2;539
25103;44;1;2021;1;11;1;1;2;3;5;2;1;4;1;1;2;623
25103;45;1;2021;1;11;1;4;3;7;4;4;2;2;1;1;2;641
25103;62;1;2021;1;11;1;3;3;6;5;4;2;2;1;1;2;539
25103;64;1;2021;1;11;1;2;5;7;5;5;4;4;4;1;2;439
25159;7;1;2021;1;11;1;2;1;3;5;3;2;2;4;1;2;840
25159;12;1;2021;1;11;1;2;2;4;5;4;2;2;4;1;2;551
25159;15;1;2021;1;11;1;1;2;3;5;3;2;2;4;1;2;710
25159;17;1;2021;1;11;1;3;4;7;5;6;3;2;2;1;2;709
25159;34;1;2021;1;11;1;4;2;6;5;6;4;2;4;1;2;817
25159;39;1;2021;1;11;1;3;2;5;5;2;2;4;4;1;3;596
25159;51;1;2021;1;11;1;1;1;2;5;5;3;2;4;1;2;341
25216;17;1;2021;1;11;1;2;3;5;5;4;3;2;4;1;2;1347
25216;22;1;2021;1;11;1;4;2;6;5;6;4;4;4;1;2;1400
25216;23;1;2021;1;11;1;0;3;3;5;4;3;2;3;1;2;873
25216;25;1;2021;1;11;1;1;3;4;5;4;3;2;4;1;2;956
25272;9;1;2021;1;11;1;2;4;6;5;4;3;4;3;1;2;427
25272;23;1;2021;1;11;1;2;2;4;5;4;3;2;3;1;2;365
25272;38;1;2021;1;11;1;1;2;3;5;3;1;4;3;1;2;220
25272;45;1;2021;1;11;1;1;1;2;4;3;2;2;2;1;2;567
25272;60;1;2021;1;11;1;1;2;3;5;3;2;3;2;1;2;304
25272;61;1;2021;1;11;1;0;3;3;5;2;1;4;3;1;3;218
25272;64;1;2021;1;11;1;2;3;5;5;2;2;2;3;1;2;441
25272;68;1;2021;1;11;1;3;1;4;5;3;2;4;3;1;2;470
25272;72;1;2021;1;11;1;4;3;7;5;3;2;2;3;1;2;433
25328;4;1;2021;1;11;1;2;2;4;5;6;3;4;2;1;2;557
25328;34;1;2021;1;11;1;2;1;3;5;5;3;2;3;1;3;782
25328;37;1;2021;1;11;1;2;3;5;5;5;3;2;2;1;2;517
25328;47;1;2021;1;11;1;1;1;2;5;5;2;2;3;1;2;582
25328;53;1;2021;1;11;1;4;3;7;5;2;1;3;2;1;3;564
25386;11;1;2021;1;11;1;1;3;4;4;1;1;4;1;1;3;794
25386;24;1;2021;1;11;1;1;3;4;3;2;1;2;2;1;2;747
25386;38;1;2021;1;11;1;1;2;3;5;3;2;2;2;1;1;675
25386;49;1;2021;1;11;1;2;2;4;5;3;3;2;2;1;1;920
25386;52;1;2021;1;11;1;1;2;3;5;7;5;2;1;1;1;733
25425;2;1;2021;6;11;3;2;1;3;4;3;2;4;4;1;2;361
25425;11;1;2021;6;11;3;1;1;2;4;1;1;4;4;1;2;268
25425;19;1;2021;6;11;3;1;3;4;1;2;2;3;4;1;2;461
25425;20;1;2021;6;11;3;1;4;5;4;2;1;2;4;1;3;351
